MolID,SMILES,HOMO,LUMO,S1,T1,Est
872,c1cc(-c2nc3c4ccccc4c4ccccc4c3n2-c2cccc3ccccc23)cc(-n2c(-c3cccc4ccccc34)nc3c4ccccc4c4ccccc4c32)c1,-5.201731224,-1.622887896,3.1329,2.5571,0.5757999999999996
873,N#Cc1ccc2c(c1)c1cc(C#N)ccc1c1nc3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)c(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3nc21,-5.14567574,-2.814747216,2.0204,1.8671,0.1533
874,Cn1nc2c(C#Cc3ccccc3)ccc(C#Cc3ccccc3)c2n1,-5.256970366,-2.07350868,2.9984,1.775,1.2234000000000005
875,c1ccc(-n2cnc3ccccc32)c(-c2cc(-n3c4ccccc4c4ccccc43)cc(-n3c4ccccc4c4ccccc43)c2)c1,-5.384047604,-1.2860107640000005,3.5398,3.175,0.3648000000000002
876,CC(C)(C)c1ccc2c(c1)C1(c3ccccc3N(c3ccccc3)c3ccccc31)c1ccccc1C21c2ccccc2N(c2ccccc2)c2ccccc21,-4.919276892,-0.5303501860000001,3.9371,3.1758,0.7612999999999999
877,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(C(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)nc2)cn1,-5.468947172,-2.11024407,2.916,2.5392,0.3767999999999998
878,c1ccc(-c2nc(-c3cccc(-n4c5ccccc5c5c6ccccc6ccc54)c3)c3ccccc3n2)cc1,-5.272480864,-2.0413992280000004,2.8462,2.557,0.2892000000000001
879,CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2cc(C(=O)c3ccncc3)cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)c2)cc1,-5.183499586,-2.1320131900000003,2.5289,2.2896,0.2393
880,c1ccc2c(c1)-c1ccccc1C21c2ccccc2N(c2ccc(-c3cc(-c4ccc(N5c6ccccc6C6(c7ccccc7-c7ccccc76)c6ccccc65)cc4)ncn3)cc2)c2ccccc21,-5.036558026000001,-2.097726826,2.4916,2.4625,0.0291000000000001
881,c1ccc(-c2c3ccccc3c(-c3ccc(N4c5ccccc5C(c5ccccc5)(c5ccccc5)c5ccccc54)cc3)c3nsnc23)cc1,-5.040639736,-2.764950354,1.9249,1.0885,0.8364
882,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2c1ccc1c2c2ccccc2n1-c1ccccc1,-5.1813226740000005,-1.403836126,3.3508,2.7372,0.6135999999999999
883,CC1(C)c2ccccc2N(c2ccc(C(=O)C(=O)c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-5.037102254000001,-2.625355872,1.9376,1.9303,0.0073
884,COc1ccc2c(c1)c1cc(OC)ccc1n2-c1cccc(-n2c3ccc(OC)cc3c3cc(OC)ccc32)c1C#N,-5.099688474,-1.664521338,2.821,2.6845,0.1365000000000003
885,N#Cc1ccc(-n2c(-c3ccc4ccccc4c3)nc3c4ccc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)cc4c4cc(-c5ccc(-n6c7ccccc7c7ccccc76)cc5)ccc4c32)cc1,-5.2586030500000005,-2.083304784,2.7719,2.4104,0.3614999999999999
886,c1cncc(-c2cc3nc4c5ccccc5c5cc(N6c7ccccc7Oc7ccccc76)ccc5c4nc3cc2-c2cccnc2)c1,-4.699136666,-2.601681954,1.7116,1.7089,0.0026999999999999
887,c1cncc(-c2nc(-c3ccc(-c4ccc(N5c6ccccc6Oc6ccccc65)cc4)cc3)nc(-c3cccnc3)n2)c1,-4.687707878,-2.30072387,2.0652,2.0627,0.0024999999999999
888,Fc1c(F)c(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)s2)c2nsnc2c1-c1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)s1,-4.73750474,-2.631070266,1.8081,1.2201,0.5880000000000001
889,Fc1ccccc1C1=CC(c2ccccc2)=CC(c2ccccc2F)=P12OCCO2,-4.936964302000001,-1.060700372,3.4235,2.5968,0.8267000000000002
890,Fc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)cc(F)c1-n1c2ccc(-n3c4ccccc4c4ccccc43)cc2c2cc(-n3c4ccccc4c4ccccc43)ccc21,-5.184043814000001,-2.367119686,2.5152,2.4511,0.0641000000000002
891,c1ccc(-c2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)n3ncnc3n2)cc1,-5.294249984,-1.919220042,3.0116,2.4091,0.6025
892,c1ccc2c(c1)sc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4sc5ccccc5c4ccc32)cn1,-5.3856802880000005,-1.87350489,2.9363,2.5761,0.3602000000000003
893,Cc1ccc2c(c1)c1ccccc1c1c2sc2c3ccc(C)cc3c3ccccc3c21,-5.236017588,-1.36329114,3.7999,2.3797,1.4202
894,c1ccc(-c2nc(-c3ccccc3)nc(C3(c4ccc5c(c4)c4ccccc4n5-c4ccccc4)c4ccccc4-c4ccccc43)n2)cc1,-5.237922386,-1.805204276,3.0053,2.9696,0.0357000000000002
895,CC(C)(C)c1cc2ccc3ccc(-c4ccc(N5c6ccccc6C(c6ccccc6)(c6ccccc6)c6ccccc65)cc4)c4c5nc(C#N)c(C#N)nc5c(c1)c2c34,-4.912474042,-2.883592058,1.6695,1.6678,0.0017
896,COc1cc2c(-c3ccc(C(C)(C)C)cc3)c3c4cc(C(C)(C)C)cc5c6c(-c7ccc(C(C)(C)C)cc7)c7cc(OC)c(OC)cc7c(-c7ccc(C(C)(C)C)cc7)c6c6cc(C(C)(C)C)cc(c3c(-c3ccc(C(C)(C)C)cc3)c2cc1OC)c6c45,-4.806349582,-1.188866066,3.322,2.0929,1.2291
897,Cc1ccc(-n2c(/C=C/c3ccc(-n4c(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)cc5)nc5c6ccccc6c6ccccc6c54)cc3)nc3c4ccccc4c4ccccc4c32)c2ccccc12,-4.848527252,-1.845205034,2.6711,2.0009,0.6701999999999999
898,CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)nc3)cc2)c2ccccc21,-5.089620256000001,-2.155414994,2.4643,2.4589,0.0054000000000002
899,Fc1ccc2c(c1)c1cc(F)ccc1c1c2sc2c3ccc(F)cc3c3cc(F)ccc3c21,-5.5924869280000005,-1.7148624280000002,3.5308,2.3831,1.1477
900,c1ccc(-n2c(-c3ccc(OCCCCn4c5ccccc5c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.073293416,-0.925459714,3.8391,2.7141,1.125
901,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-c4ccc5c(c4)C4(c6ccccc6-c6ccccc64)c4cc(-c6ccc(-c7nc(-c8ccccc8)nc(-c8ccccc8)n7)cc6)ccc4N5c4ccccc4)cc3)n2)cc1,-5.0058091440000005,-1.82180323,2.8183,2.4419,0.3763999999999998
902,Cc1nc(-c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2)cc(-c2ccc(N3c4ccccc4C4(c5ccccc5-c5ccccc54)c4ccccc43)cc2)n1,-5.01642159,-2.015276284,2.5523,2.5229,0.0293999999999998
903,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)S(=O)(=O)c1cc(P(=O)(c3ccccc3)c3ccccc3)ccc1-2,-6.775366486,-2.219633898,4.0288,2.8445,1.1843000000000004
904,COc1ccc2c3ccc(OC)cc3n(-c3ccc4oc5ccc(-n6c7cc(OC)ccc7c7ccc(OC)cc76)cc5c4c3)c2c1,-4.999550522000001,-1.448462822,3.0941,3.0893,0.0047999999999999
905,O=C(c1ccc2sc3ccccc3c2c1)c1cc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C(=O)c2ccc3sc4ccccc4c3c2)cc1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,-4.847166682,-1.8443886920000003,2.5784,2.4312,0.1471999999999997
906,c1ccc(-n2c(-c3ccc(-c4c5ccccc5c(-c5ccc(N6c7ccccc7C(c7ccccc7)(c7ccccc7)c7ccccc76)cc5)c5nsnc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.048803156000001,-2.786175246,1.9129,1.0757,0.8371999999999999
907,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2c1ccc1c2oc2ccccc21,-4.91437884,-1.920852726,2.487,2.4792,0.0078
908,c1ccc2c(c1)oc1c2ccc2c1c1ccccc1n2-c1cnc(-n2c3ccccc3c3c4oc5ccccc5c4ccc32)cn1,-5.339148794,-1.822619572,2.9694,2.5978,0.3715999999999999
909,O=P(c1ccccc1)(c1ccccc1)c1ccc2c(c1)oc1cc(-c3ccc(C4(c5ccc(-n6c7ccccc7c7ccccc76)cc5)c5ccccc5-c5ccccc54)cc3)ccc12,-5.319556586,-1.525471084,3.5442,2.863,0.6812
910,c1ccc2c(c1)Oc1ccccc1N2c1cnc2c(ccc3cc(N4c5ccccc5Oc5ccccc54)cnc32)c1,-4.82186008,-1.91024028,2.2884,2.251,0.0374000000000003
911,N#Cc1ccc2c3ccc(C#N)cc3c3nc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)c(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4nc3c2c1,-5.082273178,-2.7516167680000003,2.0243,1.876,0.1483000000000003
912,CN(C)c1ccc(-c2cc3nc4c(cc(-c5ccc(N(C)C)cc5)n4C)nc3n2C)cc1,-4.410151598,-1.054985978,3.0567,2.0737,0.983
913,N#Cc1ccc(-n2c(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.176696736,-2.04221557,2.6312,1.994,0.6372000000000002
914,Cc1cc(C)c(B(c2ccc(-c3c(F)c(F)c(C(F)(F)F)c(F)c3F)cc2-n2c3ccccc3c3ccccc32)c2c(C)cc(C)cc2C)c(C)c1,-5.41370803,-2.280587434,2.5322,2.4741,0.0581
915,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5c(c6ccccc64)CCc4c-5n(-c5ccccc5)c5ccccc45)cc3)n2)cc1,-4.729613434,-1.92248541,2.4133,2.1429,0.2704
916,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-n4c5ccccc5c5oc6ccccc6c54)c3)n2)cc1,-5.175880394,-1.998949444,2.7304,2.6147,0.1156999999999999
917,c1ccc(-c2nc(-c3ccccc3)nc(-c3cccc(-c4ccc(-c5ccc6c7ccccc7c7ccccc7c6c5)cc4)c3)n2)cc1,-5.612895478,-1.838402184,3.5057,2.7119,0.7938000000000001
918,CCn1c(-c2ccncc2)c(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)c(C#N)c3)cc2)c2c3ccccc3c(-c3cccc(-n4c5ccccc5c5ccccc54)c3)cc21,-5.365815966,-1.7276517860000002,3.1505,2.4987,0.6518000000000002
919,N#Cc1ccc2c(c1)c1cc(C#N)ccc1n2-c1c(C#N)cccc1-c1cccc2c1oc1ccccc12,-6.332637008000001,-2.105073904,3.5676,3.0812,0.4864000000000001
920,COC(=O)c1cccc(C(=O)OC)c1N(c1ccc(C(C)(C)C)cc1)c1ccc(C(C)(C)C)cc1,-4.908392332000001,-1.2715887220000002,2.9387,2.7086,0.2300999999999997
921,N#Cc1c(-n2c3ccccc3c3ccccc32)c(F)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,-5.619970442,-2.234328054,2.7982,2.609,0.1892
922,CCN(CC)c1ccc(/C=C/c2sccc2C=C(C#N)C#N)cc1,-5.227854168,-2.49800652,2.4828,1.6764,0.8064000000000002
923,CC(C)(C)c1ccc(-c2c3cc(Br)c(Br)cc3c(-c3ccc(C(C)(C)C)cc3)c3c4cc(C(C)(C)C)cc5c6c(-c7ccc(C(C)(C)C)cc7)c7cc(Br)c(Br)cc7c(-c7ccc(C(C)(C)C)cc7)c6c6cc(C(C)(C)C)cc(c23)c6c45)cc1,-5.318196016,-1.827517624,3.0138,1.9706,1.0432
924,O=c1c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2sc2cc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc12,-5.051252182,-1.852279998,2.8367,2.5179,0.3188
925,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1nc(-n2c3ccc(C#N)cc3c3cc(C#N)ccc32)c(C#N)c(-c2ccc(F)cc2)c1C#N,-6.048549992000001,-2.79597135,2.6873,2.3578,0.3294999999999999
926,Oc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc1-c1ncc(-c2ccc(-c3ccccc3)cc2)o1,-4.849615708,-1.639758964,2.8985,2.3812,0.5172999999999996
927,CC1(C)c2ccccc2N(c2ccc(-c3nc4cccnc4nc3-c3ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc3)cc2)c2ccccc21,-4.89941257,-2.441134694,2.0915,2.0897,0.0017999999999998
928,O=C(c1ccncc1)c1cc(-n2c3ccccc3c3ccccc32)ccc1-n1c2ccccc2c2ccccc21,-5.4354771500000005,-2.349976504,2.4551,2.4108,0.0442999999999997
929,CC(C)c1cc(C(C)C)c(B2c3cc(N4c5ccccc5Oc5ccccc54)ccc3N(c3ccccc3)c3ccc(N4c5ccccc5Oc5ccccc54)cc32)c(C(C)C)c1,-4.578590164,-1.774999622,2.2894,2.2665,0.0228999999999999
930,O=C(/C=C(\OB(F)F)c1ccc2c(c1)-c1ccccc1C2)c1ccccc1,-6.113857352,-1.950785266,3.924,2.6135,1.3104999999999998
931,c1ccc(-c2nc(-c3ccc(-n4c5ccccc5c5c6ccccc6ccc54)cc3)c3ccccc3n2)cc1,-5.323094068,-2.044120368,2.9193,2.5325,0.3867999999999996
932,C=CC(=O)OCCCCCCOc1ccc(/N=N/c2ccc(C(=O)Oc3ccc(Cl)cc3)cc2)c(C)c1,-5.860247104,-2.4786864260000003,2.5465,1.7153,0.8311999999999999
933,c1ccc(-c2cc(-c3ccccc3)cc(-c3ccc(-c4ccc5ccc6c(-c7ccc(-c8cc(-c9ccccc9)cc(-c9ccccc9)c8)cc7)ccc7ccc4c5c76)cc3)c2)cc1,-5.144043056000001,-1.6824808620000002,3.1998,1.9769,1.2229
934,CC1(C)c2ccccc2N(c2ccc(N3c4ccccc4C(C)(C)c4ccccc43)c3nsnc23)c2ccccc21,-5.030299404,-2.711071782,1.6484,1.6392,0.0092
935,O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,-4.792199654,-1.979357236,2.2625,2.2497,0.0128000000000003
936,Cc1ccc2c(c1)C1(c3ccccc3-c3ccccc31)c1cc(C)ccc1N2c1ccc(-c2nc(-c3ccccc3)cc(-c3ccccc3)n2)cc1,-4.69668764,-1.777992876,2.5973,2.5773,0.02
937,COc1ccc(-c2ccc(N(c3ccccc3)c3ccccc3)c3nsnc23)cc1,-4.939685442,-2.2041234000000003,2.2181,1.5704,0.6477000000000002
938,CC1(C)c2ccccc2-c2ccc(N(c3ccccc3)c3ccc(-c4ccc(-c5ccc(-c6cc7cccc8ccc9cccc6c9c87)cc5)cc4-c4ccccc4)cc3)cc21,-4.804989012,-1.5325460480000002,3.0574,2.0901,0.9672999999999998
939,CC1(C)c2ccccc2N(c2ccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2c1ccc1c2sc2ccccc21,-5.150029564,-1.8990836060000005,2.7716,2.5834,0.1881999999999997
940,c1cncc(-c2cc(-c3ccc(N4c5ccccc5C5(c6ccccc6-c6ccccc65)c5ccccc54)cc3)nc(-c3cccnc3)n2)c1,-5.084994318000001,-2.1317410760000004,2.4782,2.4722,0.0060000000000002
941,O=C1C(=Cc2cc3sc4cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)sc4c3s2)C(=O)c2ccccc21,-5.068395364000001,-2.656648982,2.2055,1.5458,0.6596999999999997
942,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(-n4c5ccccc5c5ccc6c7ccccc7n(-c7ccccc7)c6c54)cc3)n2)cc1,-5.159553554,-1.9116008500000004,2.8148,2.6366,0.1781999999999999
943,c1ccc(N(c2ccccc2)c2ccc3c(ccc4nc5ccc6cc(N(c7ccccc7)c7ccccc7)ccc6c5nc43)c2)cc1,-4.984856366,-1.997044646,2.5898,2.2359,0.3538999999999999
944,c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,-4.948120976,-2.322765104,2.2416,1.7143,0.5273000000000001
945,N#Cc1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4ccc(C#N)c(C(F)(F)F)c4)ccc32)cc1C(F)(F)F,-5.626501178000001,-2.1507890560000003,3.0485,2.6842,0.3643
946,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(c1)c1cc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)ccc1n2-c1cnc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,-5.041728192,-2.500455546,2.2153,2.1349,0.0804
947,c1ccc(-n2nc(-c3ccc(N4c5ccccc5Oc5ccccc54)cc3)nc2-c2ccccn2)cc1,-4.51573183,-1.610642766,2.6065,2.6043,0.0022000000000002
948,N#Cc1ccc(-n2c(-c3cccc(C(=C(c4ccccc4)c4ccccc4)c4ccccc4)c3)nc3c4ccccc4c4ccccc4c32)cc1,-5.390034112,-1.9281998040000004,2.9105,2.4658,0.4446999999999996
949,N#Cc1ccc(-c2cnc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cn2)cc1,-5.206629276,-2.184803306,2.7294,2.1931,0.5363000000000002
950,COc1ccc(-c2c3ccccc3c(-c3c4ccccc4c(-c4ccc(C#N)cc4)c4ccccc34)c3ccccc23)cc1,-5.212887898,-1.895546124,2.7278,1.7184,1.0094
951,Cc1nc(C)c(C#N)c(-c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)c1C#N,-5.353842950000001,-2.1320131900000003,2.8021,2.595,0.2070999999999996
952,CC1(C)c2cc(C#N)ccc2-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,-5.40962632,-1.889559616,3.1741,2.6111,0.5630000000000002
953,Cc1cc(N(c2ccccc2)c2ccccc2)ccc1-c1ccc(S(=O)(=O)c2ccccc2)cc1C,-5.0779193540000005,-1.2963510960000002,3.4031,3.1117,0.2913999999999999
954,c1ccc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4cc(-c6ccncc6)ccc4n5-c4ccccc4)ccc32)cc1,-5.087987572,-0.958385508,3.658,2.984,0.6739999999999999
955,c1ccc(-n2c3ccccc3c3ccccc32)c(-c2nc(-c3ccccc3-n3c4ccccc4c4ccccc43)nc(-c3ccccc3-n3c4ccccc4c4ccccc43)n2)c1,-5.276834688,-1.9281998040000004,2.7163,2.6551,0.0611999999999999
956,Cc1ccc2c(c1)c1cc(C)ccc1c1c2sc2c3ccc(C)cc3c3cc(C)ccc3c21,-5.156016072000001,-1.2963510960000002,3.7848,2.3736,1.4112
957,CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cn3)cc2)c2ccccc21,-5.009346626,-2.248205868,2.2698,2.2641,0.0057
958,c1ccc(C(=C(c2ccccc2)c2ccc(-c3ccc(N(c4ccccc4)c4ccc(-c5nc6c7ccccc7c7ccccc7c6n5-c5ccccc5)cc4)cc3)cc2)c2ccccc2)cc1,-4.77832184,-1.329821118,3.0681,2.3535,0.7145999999999999
959,N#Cc1ccccc1-c1ccccc1-n1c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)cc2c2cc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)ccc21,-4.907303876,-1.4574425840000005,2.9853,2.9268,0.0584999999999999
960,c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5n4-c4ccc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)cc4)cc3)cc2)cc1,-4.854241646,-1.239207156,3.2069,2.5514,0.6555
961,CCCCCCCCC1(CCCCCCCC)c2ccccc2-c2cc3c(cc21)-c1ccccc1S3(=O)=O,-5.986780114000001,-1.8454771480000003,3.7118,2.5996,1.1122
962,CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2c(ccc3nc4ccc5cc(-n6c7ccc(C(C)(C)C)cc7c7cc(C(C)(C)C)ccc76)ccc5c4nc32)c1,-5.235201246000001,-2.343717882,2.5089,2.2108,0.2981000000000002
963,c1ccc(-c2nc(-c3ccccc3)nc(-c3ccccc3C3(c4ccccc4)c4ccccc4N(c4ccccc4)c4ccccc43)n2)cc1,-5.002815890000001,-1.689011598,2.8971,2.8933,0.0038
964,N#Cc1ccc(-n2c(/C=C/c3ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.120913366,-1.9973167600000004,2.6264,1.9403,0.6860999999999999
965,c1ccc(N(c2ccccc2)c2cccc(-c3nc4c5ccccc5c5ccccc5c4o3)c2)cc1,-5.051796410000001,-1.415809142,3.1327,2.5208,0.6118999999999999
966,O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,-4.6942386140000005,-1.1836959,2.8423,2.7951,0.0471999999999996
967,N#Cc1ccc(-n2c3ccccc3c3ccccc32)cc1C#N,-5.9889570260000005,-2.435148186,3.0434,2.6151,0.4283000000000001
968,COC(=O)c1cccc(C(=O)OC)c1N(C)C,-5.319556586,-1.181791102,3.3837,2.9372,0.4465000000000003
969,CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(-c5ccc(-c6ccc7c(c6)c6ccccc6n7-c6ccccc6)c6ccccc56)c5ccccc45)cc3)nc3c4ccccc4c4ccccc4c32)cc1,-5.103770184,-1.28437808,3.4051,2.53,0.8751000000000002
970,c1ccc2c(c1)Sc1ccccc1N2c1ccc2ccc(N3c4ccccc4Sc4ccccc43)nc2n1,-5.198465855999999,-1.387237172,3.3138,2.7517,0.5621
971,O=C1c2ccccc2C2(c3ccccc31)c1ccccc1N(c1cccc(-c3nc(-c4ccccc4)nc(-c4ccccc4)n3)c1)c1ccccc12,-5.131253698,-2.078678846,2.5381,2.5211,0.0169999999999999
972,N#Cc1cc(-c2nc(-c3ccccc3)nc(-c3ccccc3)n2)ccc1-n1c2ccccc2c2cc3c4ccccc4n4c5ccccc5c(c21)c34,-5.275746232,-2.3695687120000004,2.5057,2.4008,0.1049000000000002
973,c1ccc2c(c1)Sc1ccc(-n3c4ccccc4c4ccccc43)cc1C21c2ccccc2-c2ccccc21,-5.209622530000001,-1.013080422,3.7089,3.0328,0.6760999999999999
974,Cc1ccc2c(c1)c1c3ccccc3ccc1c1sc3c4ccc5ccccc5c4c4cc(C)ccc4c3c21,-5.168261202,-1.6411195340000002,3.5849,2.1751,1.4098000000000002
975,CCn1c(-c2ccncc2)c(-c2ccc(-n3c4ccccc4c4ccccc43)c(C#N)c2)c2c3ccccc3c(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc21,-5.361734256,-1.704249982,3.1776,2.5464,0.6311999999999998
976,Fc1ccc2c(c1)c1ccc3c4cc(F)ccc4c4c5ccc(F)cc5c5c6ccccc6c6c7cc(F)ccc7c2c2c1c3c4c5c62,-5.300780720000001,-2.003575382,2.7872,1.9283,0.8589
977,CC(C)(C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1)C(=O)c1ccc(N2c3ccccc3C(C)(C)c3ccccc32)cc1,-4.95383537,-1.9467035560000003,2.5005,2.4911,0.0094000000000002
978,c1ccc(-c2ccc(-c3c4ccccc4c(-c4ccc(-n5c(-c6ccccc6)nc6ccccc65)cc4)c4ccccc34)cn2)cc1,-5.36880922,-1.92112484,3.5124,1.7211,1.7913
979,CCCCCCCCc1c(-c2sc(-c3sc(-c4sc(-c5sc(C=C(C#N)C#N)c(F)c5CCCCCCCC)c(F)c4CCCCCCCC)c(F)c3F)c(CCCCCCCC)c2F)sc(C=C(C#N)C#N)c1F,-5.801198366,-3.349995454,2.2024,1.3674,0.835
980,CC(C)(C)c1ccc(N2C(=O)c3cccc4c(N5c6ccccc6C(C)(C)c6ccc7c(sc8ccccc87)c65)ccc(c34)C2=O)cc1,-5.138056548,-2.515149702,1.9905,1.9676,0.0228999999999999
981,Cc1cc(-c2cccc(-n3c4ccccc4c4cc(C#N)ccc43)c2)c(C)cc1-c1cccc(-n2c3ccccc3c3cc(C#N)ccc32)c1,-5.882832566,-1.42723793,4.0828,3.1222,0.9606
982,COc1ccc(C(=Cc2ccc(N(C=C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccccc3)cc2)c2ccc(OC)cc2)cc1,-4.450424470000001,-1.0484552420000002,2.9835,2.183,0.8005
983,COc1ccc(-c2ccc(N(c3ccc(OC)cc3)c3ccc(OC)cc3)c3nsnc23)cc1,-4.655598426,-2.072420224,2.0849,1.4815,0.6034000000000002
984,CC1(C)c2ccccc2-c2ccc(-c3c(F)c(F)c(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)c4nsnc34)cc21,-5.47901539,-2.480046996,2.5599,1.8398,0.7200999999999997
985,Fc1ccc2c(c1)c1ccccc1c1c2sc2c3ccc(F)cc3c3ccccc3c21,-5.4558857000000005,-1.554043054,3.5819,2.3917,1.1902
986,c1ccc2c(c1)sc1c2ccc2c3ccccc3n(-c3cnc(-n4c5ccccc5c5ccc6c7ccccc7sc6c54)cn3)c21,-5.4450011400000005,-1.81636095,2.9908,2.6904,0.3004000000000002
987,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1,-6.2009338320000005,-0.728449178,4.7941,3.6237,1.1704000000000003
988,CC1(C)c2ccccc2N(c2ccc3c(c2)c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2c2nc4nc(N5c6ccccc6C(C)(C)c6ccccc65)ccc4nc32)c2ccccc21,-4.858051242,-2.45582885,2.0115,2.0085,0.0029999999999996
989,CC1(C)c2ccccc2N(c2ccc(C(=O)c3cc(-n4c5ccccc5c5ccccc54)cc(-n4c5ccccc5c5ccccc54)c3)cc2)c2ccccc21,-5.016965818,-2.2019464880000004,2.2977,2.2912,0.0064999999999999
990,Cc1cc(C)c2c(c1)c1cc(C)cc(C)c1n2-c1cc2c3c(c1)Oc1cc(-c4ccccc4)ccc1B3c1ccc(-c3ccccc3)cc1O2,-5.0281224920000005,-2.003303268,2.583,2.5783,0.0047000000000001
991,CC1(C)c2ccccc2N(c2ccc(-c3cc(-c4ccccc4)nc(-c4ccccc4)n3)cc2)c2c1ccc1c2sc2ccccc21,-5.0885318,-1.7684688860000002,2.8238,2.7116,0.1122
992,O=[N+]([O-])c1ccc(-c2cncc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)n2)cc1,-5.24091564,-2.593790648,2.3315,2.2577,0.0738000000000003
993,c1ccc2c(c1)Oc1ccccc1N2c1ccc2c(c1)c1ccccc1c1nc3c4cccnc4c4ncccc4c3nc21,-4.730429776,-2.4250799680000004,1.9112,1.9082,0.0030000000000001
